55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,48 89 e5,5d,c3
55,53,48 83 ec 78,48 8d ac 24 80 00 00 00,48 89 4d 10,48 89 55 18,c7 45 e4 01 00 00 00,48 8d 05 00 00 00 00,8b 00,48 8d 55 bc,49 89 d0,89 c2,48 8b 4d 10,e8 c2 ff ff ff,48 8d 05 00 00 00 00,8b 00,48 8d 55 b8,49 89 d0,89 c2,48 8b 4d 10,e8 a7 ff ff ff,48 8d 05 00 00 00 00,8b 00,48 8d 55 b4,49 89 d0,89 c2,48 8b 4d 10,e8 8c ff ff ff,85 c0,74 1f,48 8d 05 00 00 00 00,8b 00,48 8d 55 b0,49 89 d0,89 c2,48 8b 4d 10,e8 6d ff ff ff,85 c0,75 21,48 8b 4d 10,e8 5a ff ff ff,48 8d 15 00 00 00 00,89 c1,e8 46 ff ff ff,b8 00 00 00 00,e9 5c 02 00 00,8b 4d b4,48 8d 05 00 00 00 00,8b 10,48 8b 45 18,41 89 c8,48 89 c1,e8 1b ff ff ff,8b 4d b0,48 8d 05 00 00 00 00,8b 10,48 8b 45 18,41 89 c8,48 89 c1,e8 00 ff ff ff,8b 55 b4,8b 45 b0,0f af c2,48 98,48 c1 e0 02,48 89 c1,e8 e3 fe ff ff,48 98,48 89 45 d8,48 83 7d d8 00,75 21,48 8b 4d 10,e8 df fe ff ff,48 8d 15 17 00 00 00,89 c1,e8 cb fe ff ff,b8 00 00 00 00,e9 e1 01 00 00,8b 45 b4,48 98,48 c1 e0 02,48 89 c1,e8 a4 fe ff ff,48 98,48 89 45 d0,48 83 7d d0 00,75 1e,48 8b 4d 10,e8 a0 fe ff ff,48 8d 15 38 00 00 00,89 c1,e8 8c fe ff ff,c7 45 e4 00 00 00 00,c7 45 ec 00 00 00 00,e9 6c 01 00 00,c7 45 e8 00 00 00 00,e9 48 01 00 00,48 8b 4d d8,8b 55 ec,8b 45 e8,49 89 c9,41 89 d0,89 c2,48 8b 4d 10,e8 40 fe ff ff,85 c0,75 0c,c7 45 e4 00 00 00 00,e9 2f 01 00 00,c7 45 e0 00 00 00 00,e9 9b 00 00 00,8b 45 b4,0f af 45 e0,48 98,48 8d 14 85 00 00 00 00,48 8b 45 d8,48 01 d0,48 89 45 c8,8b 45 b0,2b 45 e0,8d 50 ff,8b 45 b4,0f af c2,48 98,48 8d 14 85 00 00 00 00,48 8b 45 d8,48 01 d0,48 89 45 c0,8b 45 b4,8d 0c 85 00 00 00 00,48 8b 55 c8,48 8b 45 d0,41 89 c8,48 89 c1,e8 c1 fd ff ff,8b 45 b4,8d 0c 85 00 00 00 00,48 8b 55 c0,48 8b 45 c8,41 89 c8,48 89 c1,e8 a4 fd ff ff,8b 45 b4,8d 0c 85 00 00 00 00,48 8b 55 d0,48 8b 45 c0,41 89 c8,48 89 c1,e8 87 fd ff ff,83 45 e0 01,8b 45 b0,89 c2,c1 ea 1f,01 d0,d1 f8,3b 45 e0,0f 8f 50 ff ff ff,8b 45 b4,8d 14 85 00 00 00 00,8b 45 b0,89 d3,0f af d8,8b 4d ec,8b 55 e8,48 8b 45 18,c7 44 24 20 00 00 00 00,41 b9 00 00 00 00,41 89 c8,48 89 c1,e8 33 fd ff ff,89 c2,48 8b 4d d8,48 8b 45 18,41 89 d9,49 89 c8,48 89 c1,e8 15 fd ff ff,83 f8 ff,75 09,c7 45 e4 00 00 00 00,eb 18,8b 45 b4,01 45 e8,83 7d e4 00,74 0c,8b 45 bc,39 45 e8,0f 8c a6 fe ff ff,8b 45 b0,01 45 ec,83 7d e4 00,74 0c,8b 45 b8,39 45 ec,0f 8c 82 fe ff ff,48 8b 45 d8,48 89 c1,e8 c5 fc ff ff,48 8b 45 d0,48 89 c1,e8 b9 fc ff ff,8b 45 e4,48 83 c4 78,5b,5d,c3
55,48 89 e5,48 83 ec 20,e8 00 00 00 00,b8 00 00 00 00,48 83 c4 20,5d,c3,90,90,90,90,90,90,90
